duration,protocol,service,src_bytes,dst_bytes,packet_size,src_packets,dst_packets,login_attempts,attack_type
53,tcp,http,353,433,843,16,39,0,normal
35,tcp,ftp,863,1020,775,25,35,2,normal
32,udp,http,4961,3441,885,18,11,10,attack
29,icmp,http,2920,836,1428,4,5,9,attack
48,udp,ftp,3458,2825,587,27,3,9,attack
59,udp,ssh,635,242,454,20,24,6,attack
24,tcp,http,308,440,1471,30,14,10,attack
11,icmp,http,3807,3385,656,10,3,6,attack
57,tcp,ssh,4431,3407,1066,18,36,9,attack
8,tcp,ssh,945,1639,226,36,34,2,attack
39,udp,http,4385,414,1134,46,33,10,attack
3,udp,dns,2969,983,556,35,29,8,attack
41,tcp,http,1598,1276,1375,1,50,5,normal
38,icmp,dns,3279,472,704,46,40,0,attack
8,icmp,ftp,1400,3895,1160,49,32,0,attack
26,icmp,dns,120,1327,1384,37,30,9,attack
17,tcp,ftp,3141,2607,349,36,7,2,attack
48,tcp,http,494,1519,1053,42,23,7,attack
50,icmp,http,1849,2507,928,8,43,3,normal
45,udp,ssh,345,2643,1013,17,20,6,attack
43,icmp,ssh,4924,3960,138,47,29,6,attack
15,udp,ftp,1684,133,492,7,43,4,normal
14,tcp,dns,3083,2609,1097,16,12,1,attack
19,icmp,ssh,379,2788,224,22,17,6,attack
5,udp,ssh,3001,1203,888,41,33,0,attack
50,udp,ftp,503,3808,594,46,2,8,attack
44,udp,http,428,1208,1285,41,38,4,attack
27,tcp,ftp,2571,1725,883,8,48,7,attack
34,udp,http,1752,2022,337,2,9,6,attack
26,tcp,dns,1966,3624,1035,37,32,4,attack
7,icmp,dns,2108,2623,868,42,2,6,attack
42,icmp,ftp,1450,3183,621,6,49,8,attack
54,udp,dns,710,1228,199,3,8,5,normal
18,udp,http,3802,2475,1442,2,45,6,attack
23,tcp,ssh,102,1766,384,35,43,4,normal
35,icmp,ftp,4710,1931,142,48,30,9,attack
33,udp,ftp,1410,613,1194,9,25,3,normal
28,udp,dns,1663,2835,1367,46,45,8,attack
37,tcp,http,1287,3279,667,50,21,0,attack
18,udp,dns,3736,2755,525,40,40,0,attack
32,tcp,http,1093,2784,620,41,5,8,attack
3,udp,ssh,2324,3640,660,48,25,8,attack
42,icmp,http,4184,1184,1300,11,47,3,normal
53,udp,http,897,2038,673,23,47,7,attack
35,icmp,http,2080,1306,1364,15,18,9,attack
49,tcp,ftp,1954,1092,700,8,28,7,attack
17,tcp,ssh,1088,2157,1470,28,34,10,attack
17,udp,ftp,923,2884,806,18,6,0,normal
57,icmp,dns,2907,2688,740,13,15,1,normal
54,udp,http,2367,2245,230,43,13,6,attack
30,udp,ssh,1551,3341,1020,35,4,5,normal
25,icmp,ssh,2374,1729,1473,34,16,10,attack
27,tcp,ftp,1381,1550,1361,36,5,10,attack
40,udp,ftp,4380,432,1065,4,28,3,normal
14,udp,dns,1807,3477,520,10,31,4,normal
1,icmp,http,1570,2081,1372,27,42,8,attack
45,icmp,ftp,2351,3479,1157,47,44,2,attack
40,tcp,dns,467,962,309,38,3,3,attack
58,icmp,dns,3617,3326,1328,36,4,9,attack
38,icmp,ssh,3665,2322,1283,9,27,0,attack
27,icmp,ssh,986,800,200,13,33,5,normal
36,tcp,dns,1186,3812,1330,40,6,3,attack
6,tcp,dns,1505,2017,562,33,39,4,normal
13,icmp,dns,1225,734,1191,39,6,3,attack
32,udp,http,4776,3342,405,35,22,4,attack
46,icmp,http,1316,3873,1262,5,50,5,normal
55,icmp,http,672,1225,791,42,46,4,attack
54,icmp,ssh,1249,3925,1029,47,39,5,attack
40,icmp,ssh,4436,3318,666,31,26,8,attack
9,udp,ftp,4908,2552,532,7,40,2,attack
57,udp,http,3135,3085,1048,2,2,4,attack
31,tcp,http,2823,2975,1004,5,21,4,normal
45,tcp,http,1150,329,1345,32,46,8,attack
46,icmp,http,4493,516,1224,12,11,1,normal
51,udp,ssh,4352,2843,1313,8,34,0,attack
51,tcp,dns,1644,3510,1482,35,12,8,attack
56,udp,ftp,3225,50,838,28,16,2,normal
37,icmp,ftp,2694,1750,407,28,34,9,attack
32,icmp,http,2065,630,1390,50,38,3,attack
22,tcp,ssh,2861,3713,1317,8,43,7,attack
17,tcp,http,212,3163,1424,27,29,9,attack
29,tcp,ftp,4559,211,429,8,36,4,normal
38,icmp,http,1007,3579,692,28,25,6,attack
59,icmp,ftp,2187,2466,166,9,3,0,normal
39,udp,ssh,2349,2616,896,18,43,4,normal
24,icmp,http,4806,862,1035,47,38,8,attack
25,udp,ssh,893,1956,396,9,8,2,normal
7,udp,http,4969,2918,472,47,38,2,attack
17,tcp,ftp,268,2268,517,4,28,7,attack
29,icmp,http,2890,133,396,40,4,5,attack
48,icmp,http,2430,3324,625,42,17,9,attack
42,udp,ftp,4419,3316,839,30,20,10,attack
1,tcp,http,764,1433,1271,2,9,10,attack
42,icmp,dns,2409,3658,915,48,31,6,attack
23,udp,ssh,4000,545,567,6,48,0,normal
26,tcp,http,105,1403,187,49,3,6,attack
25,tcp,dns,2274,2136,1303,48,22,1,attack
51,udp,http,4684,3406,122,34,3,8,attack
41,tcp,ftp,4686,1125,1030,4,26,10,attack
40,icmp,ssh,3015,3384,1085,34,14,1,attack
4,tcp,http,823,1893,1122,33,8,2,normal
43,icmp,http,1025,1780,639,49,48,3,attack
53,icmp,dns,3290,3578,722,27,16,10,attack
40,icmp,ssh,594,1682,926,4,25,8,attack
6,udp,dns,1876,2387,127,24,41,8,attack
60,icmp,ssh,2569,164,1147,44,48,6,attack
17,icmp,http,2375,1342,1408,47,3,0,attack
53,icmp,dns,4615,1616,1389,47,40,9,attack
14,tcp,ftp,2208,1539,1389,46,12,9,attack
33,icmp,ftp,1491,3489,573,34,17,5,normal
36,tcp,dns,4221,1702,627,40,46,1,attack
59,tcp,ssh,861,987,242,26,1,0,normal
19,icmp,http,2592,540,263,8,19,4,normal
39,tcp,ssh,394,2637,181,40,8,9,attack
6,udp,http,4001,2405,840,35,8,10,attack
48,tcp,ftp,483,3872,1264,21,1,1,normal
10,tcp,ssh,1627,1492,1273,35,39,2,normal
25,icmp,dns,794,63,976,22,22,6,attack
52,tcp,http,301,3636,281,33,24,4,normal
11,icmp,dns,4740,945,773,40,30,7,attack
32,tcp,ftp,2102,736,1041,50,10,9,attack
49,icmp,ssh,217,1922,1211,8,21,3,normal
1,udp,ftp,4897,3522,772,50,30,7,attack
55,icmp,http,1630,3652,1380,29,27,2,normal
60,icmp,ssh,1396,3175,715,7,25,1,normal
52,tcp,dns,395,3660,874,46,28,4,attack
9,icmp,ssh,4639,965,850,39,47,5,attack
60,tcp,dns,972,1141,1104,19,7,9,attack
35,tcp,dns,164,1908,1293,16,10,2,normal
48,icmp,http,2129,2649,1097,42,39,7,attack
12,icmp,dns,761,776,362,26,23,6,attack
31,tcp,http,3166,2733,1098,21,28,1,attack
33,udp,ssh,2933,1130,254,9,27,7,attack
21,udp,http,2132,2091,107,13,24,0,normal
42,udp,ftp,2012,426,1252,39,20,10,attack
59,tcp,ssh,3648,324,1269,7,35,3,normal
31,udp,http,3390,3002,1073,3,14,5,attack
39,udp,ssh,3718,2930,133,36,23,2,attack
44,udp,ftp,3438,1451,1166,7,22,7,attack
49,tcp,http,2231,3715,1043,5,36,2,normal
59,tcp,http,3692,1401,1424,13,39,7,attack
42,tcp,http,581,1675,1467,28,30,9,attack
26,udp,dns,1125,2238,715,31,16,8,attack
7,icmp,ssh,742,3501,895,37,18,3,attack
11,icmp,ftp,1923,1893,342,30,20,9,attack
58,udp,http,2002,2144,1453,46,24,4,attack
24,icmp,ftp,185,2665,372,23,41,5,normal
11,icmp,ssh,3547,3004,995,16,38,9,attack
14,udp,ftp,249,2105,501,28,37,2,normal
38,udp,dns,3004,3277,1115,11,38,6,attack
19,icmp,http,2365,1573,1419,6,10,8,attack
40,udp,ssh,456,3506,168,6,38,3,normal
15,icmp,ftp,2254,2206,543,13,47,9,attack
10,udp,http,2853,3270,945,19,2,6,attack
44,udp,ssh,3923,3048,711,16,49,1,attack
11,tcp,dns,3711,1431,133,22,19,2,normal
26,icmp,ssh,446,3003,807,39,41,7,attack
23,udp,http,2870,656,430,15,47,9,attack
4,udp,ssh,4479,1391,1104,49,31,5,attack
39,icmp,dns,379,3208,322,16,7,6,attack
24,tcp,dns,4952,2891,428,39,7,4,attack
50,udp,ftp,2077,3278,905,48,18,7,attack
17,udp,ssh,2892,3480,953,28,16,10,attack
41,tcp,dns,1764,1905,1308,41,28,8,attack
57,udp,ssh,718,1255,1452,11,29,0,normal
37,icmp,ssh,4121,1611,803,21,35,8,attack
48,icmp,ftp,4712,3937,971,35,41,2,attack
29,udp,dns,1003,1990,437,41,43,8,attack
46,udp,http,3102,1945,955,32,34,7,attack
31,icmp,ftp,4972,1954,1202,1,11,8,attack
19,tcp,http,4834,2703,261,24,30,9,attack
26,icmp,ssh,4982,2341,936,11,19,8,attack
24,icmp,http,1585,2336,768,4,8,0,normal
50,udp,ssh,2095,3703,1401,40,17,3,attack
6,icmp,dns,2258,1980,211,26,35,0,normal
46,tcp,ftp,490,320,346,11,50,10,attack
22,tcp,ssh,2744,3593,1393,24,8,7,attack
42,icmp,ftp,2956,784,255,6,19,10,attack
5,udp,http,2061,1209,162,21,8,0,normal
17,icmp,dns,4520,2967,1283,13,48,8,attack
55,tcp,dns,3886,157,1323,30,20,1,normal
37,icmp,ssh,2314,2766,1375,25,47,1,normal
1,udp,dns,4877,3705,1174,12,26,10,attack
11,tcp,ssh,4902,955,1207,44,4,6,attack
55,icmp,ftp,4175,2013,1128,1,46,3,attack
15,udp,ssh,3606,762,984,40,15,1,attack
23,tcp,dns,1280,3324,1118,3,7,8,attack
17,udp,ftp,3819,2243,604,1,7,3,attack
3,udp,ssh,4238,3730,617,19,17,2,attack
52,udp,ftp,2436,1082,1230,40,16,5,attack
3,udp,ftp,2383,3820,630,39,5,0,attack
17,udp,ftp,824,2338,1367,36,30,0,attack
33,icmp,http,313,3815,161,38,45,4,attack
60,udp,ssh,2436,2204,264,5,30,8,attack
25,udp,ssh,1302,2876,554,36,36,1,attack
27,icmp,ftp,600,2272,842,36,6,8,attack
55,udp,ssh,4359,3684,917,6,14,9,attack
53,udp,dns,2062,2471,1431,7,6,1,normal
58,tcp,ssh,4390,1667,792,24,27,0,normal
30,udp,http,3853,2893,1405,28,24,0,attack
23,icmp,dns,816,2329,964,20,17,0,normal
15,icmp,http,1133,3912,1229,20,11,0,normal
7,tcp,ftp,2657,1069,416,3,7,10,attack
19,udp,ftp,4128,903,1297,45,45,7,attack
27,tcp,ftp,4628,1487,961,42,21,9,attack
20,icmp,http,2875,3377,301,23,1,7,attack
56,tcp,ftp,1675,1841,1388,43,2,3,attack
17,tcp,ftp,2397,3465,1104,6,49,8,attack
47,tcp,ftp,849,3886,1139,25,8,5,normal
28,tcp,ftp,4390,1029,1044,2,21,2,normal
33,icmp,ftp,500,590,1221,40,13,5,attack
29,udp,ftp,3654,2871,179,16,2,3,attack
43,icmp,dns,405,3862,830,2,45,2,normal
27,udp,dns,1604,587,234,24,6,4,normal
36,tcp,ssh,2274,2489,672,29,39,5,normal
54,udp,ssh,1495,1133,1044,49,47,0,attack
23,udp,ssh,2725,2232,350,42,2,3,attack
21,udp,ftp,4208,2317,374,34,13,10,attack
19,udp,ftp,2545,3195,954,3,33,2,normal
20,udp,dns,3941,3442,852,4,24,10,attack
34,icmp,ftp,2780,1271,1157,16,15,10,attack
40,udp,http,4799,3948,1284,25,35,8,attack
39,tcp,http,2274,2143,149,27,4,0,normal
32,udp,http,4245,2616,1424,7,47,0,attack
56,udp,http,548,3447,290,28,7,2,normal
21,icmp,ftp,4219,3024,1093,39,18,2,attack
20,udp,ftp,1233,2534,322,2,18,1,normal
13,tcp,ssh,4224,189,1158,24,16,0,normal
16,tcp,ssh,4408,175,1060,39,48,8,attack
51,icmp,ftp,3568,3529,291,50,34,6,attack
53,tcp,dns,3207,3939,566,44,42,3,attack
10,udp,http,4708,2017,1335,43,12,1,attack
7,icmp,ftp,662,349,1182,13,1,6,attack
3,tcp,ssh,3508,3245,428,25,46,9,attack
34,icmp,dns,891,2916,1379,32,24,8,attack
22,icmp,ssh,4927,1226,983,33,43,8,attack
31,tcp,http,1386,2770,735,1,44,2,normal
47,udp,ftp,2989,527,319,22,48,6,attack
24,udp,dns,2581,3921,952,12,6,1,normal
29,tcp,ftp,4345,3007,157,50,16,7,attack
25,tcp,http,2708,2758,1444,12,42,9,attack
2,tcp,dns,3487,2036,152,34,47,4,attack
59,udp,dns,2871,2974,680,8,38,3,normal
22,icmp,http,2998,3204,765,47,22,1,attack
24,icmp,ssh,1938,3493,1275,14,44,5,normal
8,icmp,dns,4248,3352,636,31,49,1,attack
6,icmp,ssh,2674,3822,867,50,32,6,attack
55,udp,ftp,1337,2416,1442,37,2,6,attack
39,icmp,ftp,1313,1025,391,44,28,0,attack
28,icmp,ssh,4794,3357,324,4,40,8,attack
44,icmp,ftp,306,1661,843,13,34,6,attack
58,tcp,http,220,1639,1440,35,29,0,normal
28,tcp,dns,637,2259,1198,2,27,0,normal
44,tcp,http,2477,2950,1160,28,22,3,normal
9,icmp,http,1826,2927,306,48,4,7,attack
9,udp,ssh,3202,2227,395,25,22,1,attack
51,tcp,ssh,4259,1621,351,11,33,2,normal
19,icmp,http,866,2932,623,6,7,2,normal
26,udp,http,3480,2401,300,9,5,5,attack
11,tcp,dns,1770,3874,201,46,41,4,attack
32,udp,ftp,1169,1323,112,39,11,10,attack
37,udp,http,1167,2801,1383,50,24,1,attack
52,tcp,ssh,3965,3937,636,16,42,0,attack
54,udp,ssh,2089,1277,1120,11,34,2,normal
27,udp,dns,3924,1942,732,23,46,0,normal
11,icmp,dns,669,549,1377,36,5,3,attack
6,icmp,http,4839,1868,496,22,11,8,attack
35,icmp,dns,3527,768,1399,20,16,10,attack
19,tcp,ssh,4393,2644,142,7,27,7,attack
50,icmp,ssh,2351,1758,1249,29,7,3,normal
37,udp,dns,3700,489,1266,17,32,0,normal
14,tcp,dns,2493,1272,987,14,4,3,normal
1,tcp,ftp,628,3148,327,2,24,9,attack
52,udp,dns,2861,1682,837,31,9,0,normal
12,udp,dns,4979,3888,1486,3,18,8,attack
43,icmp,http,4270,3795,863,45,46,6,attack
26,udp,ftp,4711,3354,785,1,28,2,attack
17,tcp,dns,490,1816,1468,20,22,6,attack
51,icmp,ssh,4176,874,865,38,43,8,attack
29,udp,ssh,1010,1179,356,41,37,0,attack
32,icmp,http,4163,808,537,20,21,2,normal
38,icmp,ftp,1054,656,666,14,24,8,attack
60,udp,http,2870,1213,1411,49,30,7,attack
56,tcp,http,3865,3068,1344,46,32,6,attack
28,udp,ssh,4392,3973,1466,6,20,0,attack
47,tcp,http,402,2460,1315,47,45,6,attack
58,icmp,dns,3178,2101,505,27,19,0,attack
6,udp,ssh,131,1436,680,7,25,6,attack
40,tcp,ftp,4801,3448,228,32,20,7,attack
31,tcp,http,4108,3677,1182,1,17,5,attack
27,tcp,http,4357,3668,1413,35,38,4,attack
3,tcp,ssh,1997,3875,1095,37,15,1,attack
16,udp,dns,143,3489,1288,46,39,4,attack
31,udp,http,1104,2738,501,3,24,3,normal
55,tcp,dns,1952,849,1199,6,31,3,normal
28,tcp,ftp,3573,2667,1229,9,32,8,attack
11,tcp,ssh,2802,3423,653,25,5,4,normal
15,icmp,http,735,1405,327,16,10,1,normal
55,tcp,ssh,1718,2868,829,7,29,7,attack
46,tcp,ssh,2233,1320,1117,27,1,5,normal
39,udp,ftp,3527,2954,1111,14,48,3,attack
22,icmp,dns,4788,1917,789,24,13,5,normal
23,tcp,ftp,594,3141,1386,35,28,9,attack
18,tcp,ssh,3872,3974,1452,47,37,9,attack
44,tcp,ftp,2973,1240,780,35,40,1,normal
54,udp,dns,4371,1016,142,22,24,9,attack
24,udp,ssh,840,2870,681,33,33,9,attack
4,tcp,ftp,2469,1300,689,19,22,5,normal
21,udp,http,382,2274,125,3,44,7,attack
19,icmp,ftp,4662,2927,1126,15,43,3,attack
46,udp,http,4890,3987,206,30,26,0,attack
51,tcp,ftp,3913,3504,869,15,7,2,attack
26,icmp,http,970,3978,709,10,9,1,normal
49,tcp,dns,1810,1195,675,13,29,7,attack
18,icmp,ssh,3825,3642,1270,7,19,4,attack
20,icmp,ftp,950,1549,607,37,23,5,attack
50,udp,dns,4440,2266,429,27,1,10,attack
30,udp,ftp,3145,3476,1142,13,29,10,attack
22,icmp,dns,1436,2371,717,29,50,10,attack
47,icmp,dns,2612,1265,120,20,44,6,attack
37,icmp,ftp,2085,1811,105,50,46,2,attack
35,udp,ftp,539,2972,1058,25,13,7,attack
32,udp,dns,389,1428,101,41,42,7,attack
2,icmp,ssh,4047,2456,930,30,1,3,attack
28,tcp,ssh,2511,236,1258,34,41,6,attack
53,udp,dns,2857,2047,501,20,35,3,normal
20,icmp,ftp,1280,2904,587,26,9,7,attack
7,udp,http,1826,1954,136,13,31,8,attack
15,udp,http,4713,3376,1415,39,39,5,attack
54,udp,ftp,1235,1433,1453,45,42,1,attack
49,tcp,ftp,4881,2071,842,4,39,6,attack
53,icmp,http,311,2375,713,11,3,1,normal
32,udp,ssh,1891,3491,1097,3,44,10,attack
23,tcp,ftp,1168,362,1282,8,48,3,normal
54,tcp,ssh,3244,1607,456,18,3,8,attack
48,tcp,ftp,2476,2693,991,25,38,1,normal
35,udp,ftp,445,1496,651,41,11,1,attack
54,udp,ftp,2535,1315,682,10,6,6,attack
3,udp,dns,1410,3860,835,37,25,0,attack
50,icmp,ftp,4494,3461,787,12,34,0,attack
58,icmp,ftp,2227,1606,640,47,12,10,attack
34,icmp,ssh,874,1472,134,13,29,0,normal
4,tcp,http,1751,3766,175,10,8,1,normal
37,tcp,ssh,579,3457,626,11,23,2,normal
44,tcp,dns,3791,777,1132,33,32,7,attack
15,icmp,ftp,699,754,187,36,49,8,attack
17,tcp,http,2313,1359,262,6,29,9,attack
22,tcp,dns,448,1933,1120,42,20,10,attack
11,icmp,http,3146,3356,155,14,26,8,attack
29,tcp,ftp,4937,1592,493,32,11,1,normal
53,udp,ssh,1132,3297,570,5,44,5,normal
16,icmp,ftp,1417,2663,642,38,12,1,attack
53,icmp,ftp,1406,3579,1012,14,11,4,normal
3,udp,ftp,1647,1706,741,43,30,5,attack
30,udp,ftp,3035,1182,1024,31,35,8,attack
13,tcp,ftp,3515,715,1496,46,41,9,attack
30,tcp,dns,4294,2526,837,47,37,2,attack
52,udp,dns,2246,2079,1089,3,21,10,attack
4,udp,ftp,3104,2813,440,8,7,1,attack
1,tcp,http,3231,55,1299,41,9,3,attack
59,tcp,ftp,1944,51,407,12,41,8,attack
49,icmp,dns,1546,816,1271,36,22,2,attack
24,icmp,ftp,1758,1128,268,37,22,8,attack
43,tcp,ssh,726,427,658,19,11,4,normal
13,tcp,ftp,403,3785,278,36,20,9,attack
38,icmp,ssh,4774,1014,1445,32,24,2,normal
28,icmp,ftp,494,3646,834,21,48,8,attack
32,tcp,dns,2485,2602,1442,20,42,1,normal
26,icmp,ssh,2194,1868,338,18,13,4,normal
53,udp,ftp,543,391,1350,19,7,5,normal
39,icmp,dns,1876,931,1003,38,36,7,attack
20,icmp,ssh,1934,3307,996,43,32,0,attack
39,tcp,http,4596,1381,298,3,22,4,normal
58,udp,dns,335,3166,1207,3,40,10,attack
27,tcp,dns,4986,3620,259,49,30,3,attack
53,tcp,ftp,1314,3986,1189,21,17,1,normal
33,icmp,dns,4050,3389,815,34,17,3,attack
43,icmp,ftp,4544,1367,1331,16,39,8,attack
55,icmp,dns,186,207,755,3,29,6,attack
6,tcp,http,328,472,1197,28,37,10,attack
58,udp,http,4349,825,610,20,42,5,normal
34,udp,ftp,1998,796,135,27,44,7,attack
51,tcp,ftp,1489,3176,295,6,9,9,attack
37,icmp,ftp,3249,1819,760,17,20,1,normal
18,udp,dns,1158,3677,1235,26,4,5,normal
2,udp,http,2636,274,875,29,11,4,normal
48,tcp,ssh,1565,3713,672,1,28,9,attack
41,icmp,ftp,1342,2053,784,14,3,1,normal
57,tcp,dns,4823,1887,902,2,45,5,normal
60,tcp,dns,3771,1281,1033,8,8,1,normal
54,icmp,http,3998,2376,707,32,18,7,attack
45,tcp,ftp,1722,1674,956,29,49,9,attack
53,icmp,dns,978,1356,458,26,43,8,attack
35,icmp,ftp,966,170,944,49,38,10,attack
36,tcp,http,4022,3388,440,27,40,0,attack
50,icmp,dns,1323,894,204,38,28,5,attack
51,udp,dns,4351,233,1200,42,15,6,attack
37,icmp,ssh,1346,83,1029,15,29,6,attack
21,udp,ssh,3751,112,1029,38,39,0,attack
40,icmp,ssh,2893,721,1388,34,15,7,attack
4,tcp,dns,3516,1180,101,33,17,10,attack
21,tcp,dns,1162,2073,164,4,43,8,attack
21,udp,http,515,1702,1106,4,19,3,normal
49,icmp,ftp,4605,2827,432,13,18,8,attack
17,tcp,http,4267,2026,840,21,41,9,attack
40,udp,ssh,565,2763,1296,15,36,1,normal
3,udp,ftp,1106,3532,998,9,11,0,normal
44,udp,dns,2288,1737,1483,46,23,6,attack
21,icmp,ssh,754,3628,103,28,6,1,normal
18,icmp,http,388,1078,1362,18,23,3,normal
32,udp,ftp,3817,1608,226,45,30,8,attack
44,udp,ssh,2044,3413,1171,24,19,4,normal
12,tcp,dns,1790,3237,1309,40,11,9,attack
10,udp,ssh,3514,3265,100,46,46,10,attack
57,icmp,dns,1014,2234,1264,10,25,8,attack
27,udp,ssh,3597,200,1203,49,41,0,attack
48,tcp,ssh,2786,1771,1403,43,42,8,attack
59,tcp,ftp,2436,3191,1190,9,4,4,normal
53,tcp,ftp,2613,3693,1075,45,15,10,attack
42,icmp,ftp,474,3025,110,48,36,9,attack
30,tcp,ssh,961,1386,543,2,43,0,normal
59,tcp,ftp,2351,174,1231,9,46,4,normal
28,icmp,ftp,965,109,621,13,16,6,attack
46,tcp,ssh,4217,1697,1145,44,27,5,attack
34,icmp,ssh,157,294,1482,3,16,10,attack
49,icmp,ftp,619,766,475,5,34,1,normal
20,icmp,http,4258,2601,1237,35,5,6,attack
22,tcp,dns,3007,2140,1365,36,1,5,attack
11,udp,http,4261,704,326,22,19,9,attack
47,icmp,http,3637,2290,912,43,47,3,attack
6,tcp,dns,3012,1044,422,50,14,4,attack
4,icmp,ftp,303,867,576,32,16,1,normal
29,udp,ftp,4821,2948,765,25,22,7,attack
37,udp,ftp,546,2495,873,11,8,10,attack
2,udp,ssh,202,1149,473,27,43,5,normal
48,udp,http,1352,3176,209,8,17,0,normal
39,icmp,ssh,4785,1273,402,29,21,4,normal
16,icmp,http,4231,3479,284,12,44,7,attack
58,udp,dns,3227,3752,373,8,32,9,attack
45,udp,ftp,4386,248,633,20,23,6,attack
20,tcp,ssh,3809,2139,329,13,30,8,attack
58,tcp,http,2941,1200,1092,24,38,8,attack
45,tcp,dns,1002,2462,1243,8,28,7,attack
15,icmp,http,465,406,1495,40,25,7,attack
47,udp,ssh,2146,380,780,15,43,10,attack
31,icmp,http,4741,3853,1483,27,48,0,attack
56,tcp,http,4492,3731,470,2,25,7,attack
41,tcp,ssh,1317,1771,1500,11,1,3,normal
44,icmp,ssh,2190,2769,1286,16,14,2,normal
50,icmp,dns,2051,76,719,21,43,10,attack
19,tcp,ssh,2983,3146,379,36,38,3,attack
13,udp,dns,3166,2499,992,13,43,5,attack
27,udp,ftp,408,2743,863,35,17,4,normal
18,tcp,ftp,3879,194,274,12,4,4,normal
52,icmp,http,432,2288,488,27,26,10,attack
50,icmp,ssh,4878,3087,269,8,10,3,attack
56,udp,http,2069,3890,759,15,49,6,attack
27,udp,ssh,4218,2230,976,34,14,1,attack
27,udp,dns,1427,3999,1049,30,35,3,normal
11,udp,ssh,4484,1204,1338,6,49,9,attack
20,icmp,http,4770,2499,1340,48,5,7,attack
40,udp,ftp,4180,2604,772,18,18,9,attack
5,tcp,ftp,4192,2834,262,31,3,2,attack
58,udp,ftp,2324,411,1278,7,47,2,normal
11,udp,ssh,1577,736,339,42,14,0,attack
56,udp,ssh,2251,3054,1391,36,9,7,attack
30,udp,ssh,4629,2896,653,41,3,2,attack
55,tcp,ssh,1642,2760,1016,42,50,1,attack
37,udp,dns,287,175,1375,18,18,0,normal
19,udp,ftp,2040,2503,1227,36,49,4,attack
19,icmp,ftp,4041,3509,319,28,27,1,attack
43,tcp,ssh,1309,225,736,42,14,0,attack
11,icmp,http,2583,682,852,47,46,5,attack
7,icmp,ssh,254,2061,912,15,11,1,normal
56,udp,ftp,4152,1074,1087,29,3,0,normal
7,udp,dns,3392,1801,1448,47,3,9,attack
56,icmp,ssh,3506,1860,1389,33,48,5,normal
56,icmp,ssh,4525,3824,565,49,42,4,attack
60,icmp,ftp,1156,688,815,11,5,1,normal
43,udp,http,3476,297,107,23,1,2,normal
3,udp,dns,1830,2002,564,25,37,8,attack
22,icmp,dns,1579,167,1204,49,14,7,attack
57,udp,dns,4229,593,1487,45,10,7,attack
57,udp,ftp,3457,71,261,29,7,8,attack
20,tcp,dns,4484,272,1149,44,30,8,attack
32,udp,http,2294,654,1376,26,25,8,attack
5,tcp,ftp,1116,468,1282,21,22,4,normal
59,udp,ssh,713,3787,507,38,10,10,attack
26,udp,dns,260,290,1242,10,33,3,normal
37,udp,dns,4286,1362,682,28,13,7,attack
45,tcp,ftp,4854,3644,1031,35,35,0,attack
24,icmp,http,728,3178,843,19,6,5,normal
60,udp,dns,3976,1172,305,13,42,6,attack
58,udp,ssh,3299,2957,583,35,19,1,attack
28,tcp,ssh,3156,3753,930,21,17,9,attack
17,icmp,ftp,4564,1054,1308,49,10,3,attack
4,tcp,ssh,4814,3283,704,42,26,2,attack
50,icmp,ssh,3201,2055,666,50,45,2,attack
27,udp,http,266,2646,1148,50,25,1,attack
38,udp,http,4830,2588,131,30,21,1,attack
12,tcp,http,2836,3200,1357,35,50,6,attack
51,tcp,ssh,4920,1602,256,5,22,9,attack
35,udp,http,2327,368,1206,45,37,10,attack
42,tcp,ftp,2727,1127,1336,50,41,1,attack
28,tcp,http,1449,1582,156,27,34,9,attack
28,udp,ssh,169,1529,113,16,17,7,attack
25,tcp,ssh,3816,1475,265,17,3,6,attack
14,tcp,ftp,734,3638,398,10,32,8,attack
39,tcp,ssh,1210,2071,118,1,49,2,normal
23,udp,http,4469,1374,510,25,24,3,normal
26,udp,ssh,780,209,428,39,46,1,attack
19,udp,ftp,2905,907,1071,31,43,10,attack
25,tcp,ssh,3911,3515,1115,9,21,8,attack
9,icmp,ftp,3712,2143,691,45,21,5,attack
40,tcp,dns,2295,3436,997,18,27,2,normal
27,tcp,http,2495,3497,1020,12,34,9,attack
46,icmp,ftp,558,3299,1084,11,35,3,normal
7,udp,ftp,1320,3959,829,35,6,4,normal
4,tcp,dns,2949,2309,635,38,12,6,attack
21,tcp,ssh,1403,3154,178,46,3,8,attack
15,tcp,ftp,2455,2271,1358,25,40,3,normal
9,icmp,http,4353,816,1340,10,13,8,attack
1,icmp,ssh,1695,1361,306,13,19,8,attack
55,udp,ftp,1383,3263,921,9,1,8,attack
29,tcp,ssh,2604,1724,579,26,35,9,attack
58,icmp,ssh,2997,1339,558,29,42,5,normal
31,icmp,dns,1706,2550,403,43,14,2,attack
47,icmp,ftp,2222,3706,327,38,10,6,attack
49,udp,ftp,256,1930,750,6,28,8,attack
2,tcp,ssh,1938,1052,1032,34,28,5,normal
12,udp,ssh,1863,3101,1267,28,34,2,normal
44,udp,dns,364,411,1369,2,25,2,normal
16,udp,ssh,632,1734,1289,35,50,2,normal
39,tcp,ssh,1269,2315,613,50,27,6,attack
6,tcp,ftp,3298,358,1016,18,16,6,attack
30,icmp,dns,341,1095,320,1,34,6,attack
8,icmp,dns,3147,2545,305,21,4,3,attack
